,file,format,type,num_seqs,sum_len,min_len,avg_len,max_len,long_short,accession,layout,reverse,genus_species,phenotype
9207,SRR5827021_2.fastq,FASTQ,DNA,631444,92227372,35,146.1,151,short,SRR5827021,paired,NaN,neisseria_gonorrhoeae,Intermediate
9208,SRR5827022_1.fastq,FASTQ,DNA,690952,99686783,35,144.3,151,short,SRR5827022,paired,2,neisseria_gonorrhoeae,Intermediate
9209,SRR5827022_2.fastq,FASTQ,DNA,690952,99776354,35,144.4,151,short,SRR5827022,paired,NaN,neisseria_gonorrhoeae,Intermediate
9210,SRR5827023_1.fastq,FASTQ,DNA,593697,86409732,35,145.5,151,short,SRR5827023,paired,2,neisseria_gonorrhoeae,Susceptible
9211,SRR5827023_2.fastq,FASTQ,DNA,593697,86464855,35,145.6,151,short,SRR5827023,paired,NaN,neisseria_gonorrhoeae,Susceptible
9212,SRR5827024_1.fastq,FASTQ,DNA,541906,79258665,35,146.3,151,short,SRR5827024,paired,2,neisseria_gonorrhoeae,Susceptible
9213,SRR5827024_2.fastq,FASTQ,DNA,541906,79302780,35,146.3,151,short,SRR5827024,paired,NaN,neisseria_gonorrhoeae,Susceptible
9214,SRR5827026_1.fastq,FASTQ,DNA,615431,89744458,35,145.8,151,short,SRR5827026,paired,2,neisseria_gonorrhoeae,Susceptible
9215,SRR5827026_2.fastq,FASTQ,DNA,615431,89792633,35,145.9,151,short,SRR5827026,paired,NaN,neisseria_gonorrhoeae,Susceptible
9216,SRR5827030_1.fastq,FASTQ,DNA,743408,110195830,35,148.2,151,short,SRR5827030,paired,2,neisseria_gonorrhoeae,Intermediate
9217,SRR5827030_2.fastq,FASTQ,DNA,743408,110209022,35,148.2,151,short,SRR5827030,paired,NaN,neisseria_gonorrhoeae,Intermediate
9218,SRR5827033_1.fastq,FASTQ,DNA,620522,91242625,35,147.0,151,short,SRR5827033,paired,2,neisseria_gonorrhoeae,Resistant
9219,SRR5827033_2.fastq,FASTQ,DNA,620522,91260944,35,147.1,151,short,SRR5827033,paired,NaN,neisseria_gonorrhoeae,Resistant
9220,SRR5827034_1.fastq,FASTQ,DNA,664325,98323858,35,148.0,151,short,SRR5827034,paired,2,neisseria_gonorrhoeae,Resistant
9221,SRR5827034_2.fastq,FASTQ,DNA,664325,98347288,35,148.0,151,short,SRR5827034,paired,NaN,neisseria_gonorrhoeae,Resistant
9222,SRR5827035_1.fastq,FASTQ,DNA,738715,109201195,35,147.8,151,short,SRR5827035,paired,2,neisseria_gonorrhoeae,Susceptible
9223,SRR5827035_2.fastq,FASTQ,DNA,738715,109217416,35,147.8,151,short,SRR5827035,paired,NaN,neisseria_gonorrhoeae,Susceptible
9224,SRR5827036_1.fastq,FASTQ,DNA,712888,104766003,35,147.0,151,short,SRR5827036,paired,2,neisseria_gonorrhoeae,Susceptible
9225,SRR5827036_2.fastq,FASTQ,DNA,712888,104793350,35,147.0,151,short,SRR5827036,paired,NaN,neisseria_gonorrhoeae,Susceptible
9226,SRR5827037_1.fastq,FASTQ,DNA,682611,100361728,35,147.0,151,short,SRR5827037,paired,2,neisseria_gonorrhoeae,Intermediate
9227,SRR5827037_2.fastq,FASTQ,DNA,682611,100381944,35,147.1,151,short,SRR5827037,paired,NaN,neisseria_gonorrhoeae,Intermediate
9228,SRR5827040_1.fastq,FASTQ,DNA,638232,94707751,35,148.4,151,short,SRR5827040,paired,2,neisseria_gonorrhoeae,Susceptible
9229,SRR5827040_2.fastq,FASTQ,DNA,638232,94726023,35,148.4,151,short,SRR5827040,paired,NaN,neisseria_gonorrhoeae,Susceptible
9230,SRR5827042_1.fastq,FASTQ,DNA,708499,103979386,35,146.8,151,short,SRR5827042,paired,2,neisseria_gonorrhoeae,Susceptible
9231,SRR5827042_2.fastq,FASTQ,DNA,708499,104013236,35,146.8,151,short,SRR5827042,paired,NaN,neisseria_gonorrhoeae,Susceptible
9232,SRR5827045_1.fastq,FASTQ,DNA,784959,112903514,35,143.8,151,short,SRR5827045,paired,2,neisseria_gonorrhoeae,Susceptible
9233,SRR5827045_2.fastq,FASTQ,DNA,784959,112979910,35,143.9,151,short,SRR5827045,paired,NaN,neisseria_gonorrhoeae,Susceptible
9234,SRR5827046_1.fastq,FASTQ,DNA,909055,128296888,35,141.1,151,short,SRR5827046,paired,2,neisseria_gonorrhoeae,Susceptible
9235,SRR5827046_2.fastq,FASTQ,DNA,909055,128419927,35,141.3,151,short,SRR5827046,paired,NaN,neisseria_gonorrhoeae,Susceptible
9236,SRR5827049_1.fastq,FASTQ,DNA,764231,109256380,35,143.0,151,short,SRR5827049,paired,2,neisseria_gonorrhoeae,Susceptible
9237,SRR5827049_2.fastq,FASTQ,DNA,764231,109344037,35,143.1,151,short,SRR5827049,paired,NaN,neisseria_gonorrhoeae,Susceptible
9238,SRR5827050_1.fastq,FASTQ,DNA,734836,105919399,35,144.1,151,short,SRR5827050,paired,2,neisseria_gonorrhoeae,Resistant
9239,SRR5827050_2.fastq,FASTQ,DNA,734836,105982644,35,144.2,151,short,SRR5827050,paired,NaN,neisseria_gonorrhoeae,Resistant
9240,SRR5827055_1.fastq,FASTQ,DNA,801448,117653672,35,146.8,151,short,SRR5827055,paired,2,neisseria_gonorrhoeae,Susceptible
9241,SRR5827055_2.fastq,FASTQ,DNA,801448,117681589,35,146.8,151,short,SRR5827055,paired,NaN,neisseria_gonorrhoeae,Susceptible
9242,SRR5827056_1.fastq,FASTQ,DNA,705997,104545271,35,148.1,151,short,SRR5827056,paired,2,neisseria_gonorrhoeae,Intermediate
9243,SRR5827056_2.fastq,FASTQ,DNA,705997,104555255,35,148.1,151,short,SRR5827056,paired,NaN,neisseria_gonorrhoeae,Intermediate
9244,SRR5827061_1.fastq,FASTQ,DNA,658640,95452077,35,144.9,151,short,SRR5827061,paired,2,neisseria_gonorrhoeae,Susceptible
9245,SRR5827061_2.fastq,FASTQ,DNA,658640,95530746,35,145.0,151,short,SRR5827061,paired,NaN,neisseria_gonorrhoeae,Susceptible
9246,SRR5827063_1.fastq,FASTQ,DNA,636201,93480621,35,146.9,151,short,SRR5827063,paired,2,neisseria_gonorrhoeae,Susceptible
9247,SRR5827063_2.fastq,FASTQ,DNA,636201,93520524,35,147.0,151,short,SRR5827063,paired,NaN,neisseria_gonorrhoeae,Susceptible
9248,SRR5827064_1.fastq,FASTQ,DNA,602693,88002257,35,146.0,151,short,SRR5827064,paired,2,neisseria_gonorrhoeae,Intermediate
9249,SRR5827064_2.fastq,FASTQ,DNA,602693,88047220,35,146.1,151,short,SRR5827064,paired,NaN,neisseria_gonorrhoeae,Intermediate
9250,SRR5827065_1.fastq,FASTQ,DNA,869364,128103274,35,147.4,151,short,SRR5827065,paired,2,neisseria_gonorrhoeae,Resistant
9251,SRR5827065_2.fastq,FASTQ,DNA,869364,128130070,35,147.4,151,short,SRR5827065,paired,NaN,neisseria_gonorrhoeae,Resistant
9252,SRR5827066_1.fastq,FASTQ,DNA,811961,119603006,35,147.3,151,short,SRR5827066,paired,2,neisseria_gonorrhoeae,Susceptible
9253,SRR5827066_2.fastq,FASTQ,DNA,811961,119629747,35,147.3,151,short,SRR5827066,paired,NaN,neisseria_gonorrhoeae,Susceptible
9254,SRR5827067_1.fastq,FASTQ,DNA,543991,79574611,35,146.3,151,short,SRR5827067,paired,2,neisseria_gonorrhoeae,Susceptible
9255,SRR5827067_2.fastq,FASTQ,DNA,543991,79613068,35,146.3,151,short,SRR5827067,paired,NaN,neisseria_gonorrhoeae,Susceptible
9256,SRR5827068_1.fastq,FASTQ,DNA,536024,78502577,35,146.5,151,short,SRR5827068,paired,2,neisseria_gonorrhoeae,Susceptible
9257,SRR5827068_2.fastq,FASTQ,DNA,536024,78546647,35,146.5,151,short,SRR5827068,paired,NaN,neisseria_gonorrhoeae,Susceptible
9258,SRR5827072_1.fastq,FASTQ,DNA,688722,100902756,35,146.5,151,short,SRR5827072,paired,2,neisseria_gonorrhoeae,Susceptible
9259,SRR5827072_2.fastq,FASTQ,DNA,688722,100947942,35,146.6,151,short,SRR5827072,paired,NaN,neisseria_gonorrhoeae,Susceptible
9260,SRR5827076_1.fastq,FASTQ,DNA,770079,113479054,35,147.4,151,short,SRR5827076,paired,2,neisseria_gonorrhoeae,Intermediate
9261,SRR5827076_2.fastq,FASTQ,DNA,770079,113513403,35,147.4,151,short,SRR5827076,paired,NaN,neisseria_gonorrhoeae,Intermediate
9262,SRR5827077_1.fastq,FASTQ,DNA,810964,119408670,35,147.2,151,short,SRR5827077,paired,2,neisseria_gonorrhoeae,Resistant
9263,SRR5827077_2.fastq,FASTQ,DNA,810964,119437441,35,147.3,151,short,SRR5827077,paired,NaN,neisseria_gonorrhoeae,Resistant
9264,SRR5827080_1.fastq,FASTQ,DNA,760843,112243291,35,147.5,151,short,SRR5827080,paired,2,neisseria_gonorrhoeae,Intermediate
9265,SRR5827080_2.fastq,FASTQ,DNA,760843,112269889,35,147.6,151,short,SRR5827080,paired,NaN,neisseria_gonorrhoeae,Intermediate
9266,SRR5827081_1.fastq,FASTQ,DNA,829929,122161958,35,147.2,151,short,SRR5827081,paired,2,neisseria_gonorrhoeae,Susceptible
9267,SRR5827081_2.fastq,FASTQ,DNA,829929,122197358,35,147.2,151,short,SRR5827081,paired,NaN,neisseria_gonorrhoeae,Susceptible
9268,SRR5827083_1.fastq,FASTQ,DNA,828076,121612420,35,146.9,151,short,SRR5827083,paired,2,neisseria_gonorrhoeae,Resistant
9269,SRR5827083_2.fastq,FASTQ,DNA,828076,121659606,35,146.9,151,short,SRR5827083,paired,NaN,neisseria_gonorrhoeae,Resistant
9270,SRR5827086_1.fastq,FASTQ,DNA,1434687,194195058,35,135.4,151,short,SRR5827086,paired,2,neisseria_gonorrhoeae,Intermediate
9271,SRR5827086_2.fastq,FASTQ,DNA,1434687,194554608,35,135.6,151,short,SRR5827086,paired,NaN,neisseria_gonorrhoeae,Intermediate
9272,SRR5827087_1.fastq,FASTQ,DNA,958197,136121739,35,142.1,151,short,SRR5827087,paired,2,neisseria_gonorrhoeae,Susceptible
9273,SRR5827087_2.fastq,FASTQ,DNA,958197,136261659,35,142.2,151,short,SRR5827087,paired,NaN,neisseria_gonorrhoeae,Susceptible
9274,SRR5827088_1.fastq,FASTQ,DNA,818222,118475999,35,144.8,151,short,SRR5827088,paired,2,neisseria_gonorrhoeae,Resistant
9275,SRR5827088_2.fastq,FASTQ,DNA,818222,118561833,35,144.9,151,short,SRR5827088,paired,NaN,neisseria_gonorrhoeae,Resistant
9276,SRR5827089_1.fastq,FASTQ,DNA,665194,98411860,35,147.9,151,short,SRR5827089,paired,2,neisseria_gonorrhoeae,Susceptible
9277,SRR5827089_2.fastq,FASTQ,DNA,665194,98430557,35,148.0,151,short,SRR5827089,paired,NaN,neisseria_gonorrhoeae,Susceptible
9278,SRR5827090_1.fastq,FASTQ,DNA,571734,84188298,35,147.3,151,short,SRR5827090,paired,2,neisseria_gonorrhoeae,Intermediate
9279,SRR5827090_2.fastq,FASTQ,DNA,571734,84219134,35,147.3,151,short,SRR5827090,paired,NaN,neisseria_gonorrhoeae,Intermediate
9280,SRR5827092_1.fastq,FASTQ,DNA,1132878,167720800,35,148.0,151,short,SRR5827092,paired,2,neisseria_gonorrhoeae,Intermediate
9281,SRR5827092_2.fastq,FASTQ,DNA,1132878,167736528,35,148.1,151,short,SRR5827092,paired,NaN,neisseria_gonorrhoeae,Intermediate
9282,SRR5827094_1.fastq,FASTQ,DNA,1108709,164095863,35,148.0,151,short,SRR5827094,paired,2,neisseria_gonorrhoeae,Resistant
9283,SRR5827094_2.fastq,FASTQ,DNA,1108709,164106804,35,148.0,151,short,SRR5827094,paired,NaN,neisseria_gonorrhoeae,Resistant
9284,SRR5827097_1.fastq,FASTQ,DNA,655279,96941924,35,147.9,151,short,SRR5827097,paired,2,neisseria_gonorrhoeae,Resistant
9285,SRR5827097_2.fastq,FASTQ,DNA,655279,96958848,35,148.0,151,short,SRR5827097,paired,NaN,neisseria_gonorrhoeae,Resistant
9286,SRR5827099_1.fastq,FASTQ,DNA,1208592,178472417,35,147.7,151,short,SRR5827099,paired,2,neisseria_gonorrhoeae,Resistant
9287,SRR5827099_2.fastq,FASTQ,DNA,1208592,178496030,35,147.7,151,short,SRR5827099,paired,NaN,neisseria_gonorrhoeae,Resistant
9288,SRR5827103_1.fastq,FASTQ,DNA,615219,90738403,35,147.5,151,short,SRR5827103,paired,2,neisseria_gonorrhoeae,Susceptible
9289,SRR5827103_2.fastq,FASTQ,DNA,615219,90759950,35,147.5,151,short,SRR5827103,paired,NaN,neisseria_gonorrhoeae,Susceptible
9290,SRR5827104_1.fastq,FASTQ,DNA,667229,98098024,35,147.0,151,short,SRR5827104,paired,2,neisseria_gonorrhoeae,Intermediate
9291,SRR5827104_2.fastq,FASTQ,DNA,667229,98123432,35,147.1,151,short,SRR5827104,paired,NaN,neisseria_gonorrhoeae,Intermediate
9292,SRR5827111_1.fastq,FASTQ,DNA,612640,90078547,35,147.0,151,short,SRR5827111,paired,2,neisseria_gonorrhoeae,Resistant
9293,SRR5827111_2.fastq,FASTQ,DNA,612640,90110786,35,147.1,151,short,SRR5827111,paired,NaN,neisseria_gonorrhoeae,Resistant
9294,SRR5827112_1.fastq,FASTQ,DNA,526777,77593945,35,147.3,151,short,SRR5827112,paired,2,neisseria_gonorrhoeae,Resistant
9295,SRR5827112_2.fastq,FASTQ,DNA,526777,77610604,35,147.3,151,short,SRR5827112,paired,NaN,neisseria_gonorrhoeae,Resistant
9296,SRR5827115_1.fastq,FASTQ,DNA,717767,105386965,35,146.8,151,short,SRR5827115,paired,2,neisseria_gonorrhoeae,Resistant
9297,SRR5827115_2.fastq,FASTQ,DNA,717767,105422596,35,146.9,151,short,SRR5827115,paired,NaN,neisseria_gonorrhoeae,Resistant
9298,SRR5827116_1.fastq,FASTQ,DNA,740069,109109651,35,147.4,151,short,SRR5827116,paired,2,neisseria_gonorrhoeae,Susceptible
9299,SRR5827116_2.fastq,FASTQ,DNA,740069,109138066,35,147.5,151,short,SRR5827116,paired,NaN,neisseria_gonorrhoeae,Susceptible
9300,SRR5827117_1.fastq,FASTQ,DNA,810817,117780276,35,145.3,151,short,SRR5827117,paired,2,neisseria_gonorrhoeae,Susceptible
9301,SRR5827117_2.fastq,FASTQ,DNA,810817,117835448,35,145.3,151,short,SRR5827117,paired,NaN,neisseria_gonorrhoeae,Susceptible
9302,SRR5827118_1.fastq,FASTQ,DNA,934318,135261158,35,144.8,151,short,SRR5827118,paired,2,neisseria_gonorrhoeae,Intermediate
9303,SRR5827118_2.fastq,FASTQ,DNA,934318,135343342,35,144.9,151,short,SRR5827118,paired,NaN,neisseria_gonorrhoeae,Intermediate
9304,SRR5827119_1.fastq,FASTQ,DNA,835676,120873227,35,144.6,151,short,SRR5827119,paired,2,neisseria_gonorrhoeae,Susceptible
9305,SRR5827119_2.fastq,FASTQ,DNA,835676,120940237,35,144.7,151,short,SRR5827119,paired,NaN,neisseria_gonorrhoeae,Susceptible
9306,SRR5827120_1.fastq,FASTQ,DNA,728722,103786055,35,142.4,151,short,SRR5827120,paired,2,neisseria_gonorrhoeae,Susceptible
9307,SRR5827120_2.fastq,FASTQ,DNA,728722,103873036,35,142.5,151,short,SRR5827120,paired,NaN,neisseria_gonorrhoeae,Susceptible
9308,SRR5827124_1.fastq,FASTQ,DNA,781535,112119907,35,143.5,151,short,SRR5827124,paired,2,neisseria_gonorrhoeae,Resistant
9309,SRR5827124_2.fastq,FASTQ,DNA,781535,112207909,35,143.6,151,short,SRR5827124,paired,NaN,neisseria_gonorrhoeae,Resistant
9310,SRR5827125_1.fastq,FASTQ,DNA,856917,121555182,35,141.9,151,short,SRR5827125,paired,2,neisseria_gonorrhoeae,Susceptible
9311,SRR5827125_2.fastq,FASTQ,DNA,856917,121673349,35,142.0,151,short,SRR5827125,paired,NaN,neisseria_gonorrhoeae,Susceptible
9312,SRR5827126_1.fastq,FASTQ,DNA,798201,115178846,35,144.3,151,short,SRR5827126,paired,2,neisseria_gonorrhoeae,Susceptible
9313,SRR5827126_2.fastq,FASTQ,DNA,798201,115246787,35,144.4,151,short,SRR5827126,paired,NaN,neisseria_gonorrhoeae,Susceptible
9314,SRR5827137_1.fastq,FASTQ,DNA,596738,87935611,35,147.4,151,short,SRR5827137,paired,2,neisseria_gonorrhoeae,Susceptible
9315,SRR5827137_2.fastq,FASTQ,DNA,596738,87955850,35,147.4,151,short,SRR5827137,paired,NaN,neisseria_gonorrhoeae,Susceptible
9316,SRR5827138_1.fastq,FASTQ,DNA,640632,94673038,35,147.8,151,short,SRR5827138,paired,2,neisseria_gonorrhoeae,Susceptible
9317,SRR5827138_2.fastq,FASTQ,DNA,640632,94695775,35,147.8,151,short,SRR5827138,paired,NaN,neisseria_gonorrhoeae,Susceptible
9318,SRR5827141_1.fastq,FASTQ,DNA,651514,96279900,35,147.8,151,short,SRR5827141,paired,2,neisseria_gonorrhoeae,Resistant
9319,SRR5827141_2.fastq,FASTQ,DNA,651514,96306133,35,147.8,151,short,SRR5827141,paired,NaN,neisseria_gonorrhoeae,Resistant
9320,SRR5827142_1.fastq,FASTQ,DNA,583546,86561059,35,148.3,151,short,SRR5827142,paired,2,neisseria_gonorrhoeae,Intermediate
9321,SRR5827142_2.fastq,FASTQ,DNA,583546,86575695,35,148.4,151,short,SRR5827142,paired,NaN,neisseria_gonorrhoeae,Intermediate
9322,SRR5827143_1.fastq,FASTQ,DNA,653651,96718933,35,148.0,151,short,SRR5827143,paired,2,neisseria_gonorrhoeae,Susceptible
9323,SRR5827143_2.fastq,FASTQ,DNA,653651,96738126,35,148.0,151,short,SRR5827143,paired,NaN,neisseria_gonorrhoeae,Susceptible
9324,SRR5827145_1.fastq,FASTQ,DNA,715004,105615262,35,147.7,151,short,SRR5827145,paired,2,neisseria_gonorrhoeae,Susceptible
9325,SRR5827145_2.fastq,FASTQ,DNA,715004,105637644,35,147.7,151,short,SRR5827145,paired,NaN,neisseria_gonorrhoeae,Susceptible
9326,SRR5827148_1.fastq,FASTQ,DNA,789203,114186137,35,144.7,151,short,SRR5827148,paired,2,neisseria_gonorrhoeae,Resistant
9327,SRR5827148_2.fastq,FASTQ,DNA,789203,114249838,35,144.8,151,short,SRR5827148,paired,NaN,neisseria_gonorrhoeae,Resistant
9328,SRR5827149_1.fastq,FASTQ,DNA,789298,113124365,35,143.3,151,short,SRR5827149,paired,2,neisseria_gonorrhoeae,Resistant
9329,SRR5827149_2.fastq,FASTQ,DNA,789298,113201457,35,143.4,151,short,SRR5827149,paired,NaN,neisseria_gonorrhoeae,Resistant
9330,SRR5827150_1.fastq,FASTQ,DNA,806982,116052387,35,143.8,151,short,SRR5827150,paired,2,neisseria_gonorrhoeae,Susceptible
9331,SRR5827150_2.fastq,FASTQ,DNA,806982,116125297,35,143.9,151,short,SRR5827150,paired,NaN,neisseria_gonorrhoeae,Susceptible
9332,SRR5827151_1.fastq,FASTQ,DNA,763291,108876634,35,142.6,151,short,SRR5827151,paired,2,neisseria_gonorrhoeae,Susceptible
9333,SRR5827151_2.fastq,FASTQ,DNA,763291,108965991,35,142.8,151,short,SRR5827151,paired,NaN,neisseria_gonorrhoeae,Susceptible
9334,SRR5827152_1.fastq,FASTQ,DNA,708642,98622671,35,139.2,151,short,SRR5827152,paired,2,neisseria_gonorrhoeae,Susceptible
9335,SRR5827152_2.fastq,FASTQ,DNA,708642,98749721,35,139.4,151,short,SRR5827152,paired,NaN,neisseria_gonorrhoeae,Susceptible
9336,SRR5827154_1.fastq,FASTQ,DNA,730336,105195441,35,144.0,151,short,SRR5827154,paired,2,neisseria_gonorrhoeae,Susceptible
9337,SRR5827154_2.fastq,FASTQ,DNA,730336,105256714,35,144.1,151,short,SRR5827154,paired,NaN,neisseria_gonorrhoeae,Susceptible
9338,SRR5827157_1.fastq,FASTQ,DNA,749684,104372828,35,139.2,151,short,SRR5827157,paired,2,neisseria_gonorrhoeae,Susceptible
9339,SRR5827157_2.fastq,FASTQ,DNA,749684,104500371,35,139.4,151,short,SRR5827157,paired,NaN,neisseria_gonorrhoeae,Susceptible
9340,SRR5827159_1.fastq,FASTQ,DNA,653422,96602735,35,147.8,151,short,SRR5827159,paired,2,neisseria_gonorrhoeae,Susceptible
9341,SRR5827159_2.fastq,FASTQ,DNA,653422,96618116,35,147.9,151,short,SRR5827159,paired,NaN,neisseria_gonorrhoeae,Susceptible
9342,SRR5827160_1.fastq,FASTQ,DNA,624983,92819939,35,148.5,151,short,SRR5827160,paired,2,neisseria_gonorrhoeae,Susceptible
9343,SRR5827160_2.fastq,FASTQ,DNA,624983,92831180,35,148.5,151,short,SRR5827160,paired,NaN,neisseria_gonorrhoeae,Susceptible
9344,SRR5827162_1.fastq,FASTQ,DNA,721016,106512262,35,147.7,151,short,SRR5827162,paired,2,neisseria_gonorrhoeae,Susceptible
9345,SRR5827162_2.fastq,FASTQ,DNA,721016,106532311,35,147.8,151,short,SRR5827162,paired,NaN,neisseria_gonorrhoeae,Susceptible
9346,SRR5827163_1.fastq,FASTQ,DNA,652349,96651547,35,148.2,151,short,SRR5827163,paired,2,neisseria_gonorrhoeae,Resistant
9347,SRR5827163_2.fastq,FASTQ,DNA,652349,96659764,35,148.2,151,short,SRR5827163,paired,NaN,neisseria_gonorrhoeae,Resistant
9348,SRR5827164_1.fastq,FASTQ,DNA,774435,113718006,35,146.8,151,short,SRR5827164,paired,2,neisseria_gonorrhoeae,Susceptible
9349,SRR5827164_2.fastq,FASTQ,DNA,774435,113747677,35,146.9,151,short,SRR5827164,paired,NaN,neisseria_gonorrhoeae,Susceptible
9350,SRR5827165_1.fastq,FASTQ,DNA,499210,74083647,35,148.4,151,short,SRR5827165,paired,2,neisseria_gonorrhoeae,Susceptible
9351,SRR5827165_2.fastq,FASTQ,DNA,499210,74094249,35,148.4,151,short,SRR5827165,paired,NaN,neisseria_gonorrhoeae,Susceptible
9352,SRR5827166_1.fastq,FASTQ,DNA,648460,96076149,35,148.2,151,short,SRR5827166,paired,2,neisseria_gonorrhoeae,Susceptible
9353,SRR5827166_2.fastq,FASTQ,DNA,648460,96088505,35,148.2,151,short,SRR5827166,paired,NaN,neisseria_gonorrhoeae,Susceptible
9354,SRR5827169_1.fastq,FASTQ,DNA,728513,106451244,35,146.1,151,short,SRR5827169,paired,2,neisseria_gonorrhoeae,Resistant
9355,SRR5827169_2.fastq,FASTQ,DNA,728513,106499374,35,146.2,151,short,SRR5827169,paired,NaN,neisseria_gonorrhoeae,Resistant
9356,SRR5827172_1.fastq,FASTQ,DNA,605906,88557695,35,146.2,151,short,SRR5827172,paired,2,neisseria_gonorrhoeae,Intermediate
9357,SRR5827172_2.fastq,FASTQ,DNA,605906,88596162,35,146.2,151,short,SRR5827172,paired,NaN,neisseria_gonorrhoeae,Intermediate
9358,SRR5827173_1.fastq,FASTQ,DNA,733224,107072061,35,146.0,151,short,SRR5827173,paired,2,neisseria_gonorrhoeae,Susceptible
9359,SRR5827173_2.fastq,FASTQ,DNA,733224,107128814,35,146.1,151,short,SRR5827173,paired,NaN,neisseria_gonorrhoeae,Susceptible
9360,SRR5827178_1.fastq,FASTQ,DNA,521261,76343748,35,146.5,151,short,SRR5827178,paired,2,neisseria_gonorrhoeae,Susceptible
9361,SRR5827178_2.fastq,FASTQ,DNA,521261,76379027,35,146.5,151,short,SRR5827178,paired,NaN,neisseria_gonorrhoeae,Susceptible
9362,SRR5827180_1.fastq,FASTQ,DNA,807088,118394684,35,146.7,151,short,SRR5827180,paired,2,neisseria_gonorrhoeae,Susceptible
9363,SRR5827180_2.fastq,FASTQ,DNA,807088,118436455,35,146.7,151,short,SRR5827180,paired,NaN,neisseria_gonorrhoeae,Susceptible
9364,SRR5827183_1.fastq,FASTQ,DNA,767502,110294302,35,143.7,151,short,SRR5827183,paired,2,neisseria_gonorrhoeae,Susceptible
9365,SRR5827183_2.fastq,FASTQ,DNA,767502,110380690,35,143.8,151,short,SRR5827183,paired,NaN,neisseria_gonorrhoeae,Susceptible
9366,SRR5827184_1.fastq,FASTQ,DNA,675170,98302918,35,145.6,151,short,SRR5827184,paired,2,neisseria_gonorrhoeae,Susceptible
9367,SRR5827184_2.fastq,FASTQ,DNA,675170,98363621,35,145.7,151,short,SRR5827184,paired,NaN,neisseria_gonorrhoeae,Susceptible
9368,SRR5827188_1.fastq,FASTQ,DNA,862336,125204139,35,145.2,151,short,SRR5827188,paired,2,neisseria_gonorrhoeae,Intermediate
9369,SRR5827188_2.fastq,FASTQ,DNA,862336,125279843,35,145.3,151,short,SRR5827188,paired,NaN,neisseria_gonorrhoeae,Intermediate
9370,SRR5827189_1.fastq,FASTQ,DNA,754713,110346642,35,146.2,151,short,SRR5827189,paired,2,neisseria_gonorrhoeae,Intermediate
9371,SRR5827189_2.fastq,FASTQ,DNA,754713,110411674,35,146.3,151,short,SRR5827189,paired,NaN,neisseria_gonorrhoeae,Intermediate
9372,SRR5827190_1.fastq,FASTQ,DNA,810310,117931888,35,145.5,151,short,SRR5827190,paired,2,neisseria_gonorrhoeae,Susceptible
9373,SRR5827190_2.fastq,FASTQ,DNA,810310,118003421,35,145.6,151,short,SRR5827190,paired,NaN,neisseria_gonorrhoeae,Susceptible
9374,SRR5827193_1.fastq,FASTQ,DNA,623933,92075589,35,147.6,151,short,SRR5827193,paired,2,neisseria_gonorrhoeae,Intermediate
9375,SRR5827193_2.fastq,FASTQ,DNA,623933,92107936,35,147.6,151,short,SRR5827193,paired,NaN,neisseria_gonorrhoeae,Intermediate
9376,SRR5827194_1.fastq,FASTQ,DNA,648126,95064127,35,146.7,151,short,SRR5827194,paired,2,neisseria_gonorrhoeae,Susceptible
9377,SRR5827194_2.fastq,FASTQ,DNA,648126,95105936,35,146.7,151,short,SRR5827194,paired,NaN,neisseria_gonorrhoeae,Susceptible
9378,SRR5827197_1.fastq,FASTQ,DNA,930612,133933792,35,143.9,151,short,SRR5827197,paired,2,neisseria_gonorrhoeae,Susceptible
9379,SRR5827197_2.fastq,FASTQ,DNA,930612,134035141,35,144.0,151,short,SRR5827197,paired,NaN,neisseria_gonorrhoeae,Susceptible
9380,SRR5827201_1.fastq,FASTQ,DNA,674394,99007058,35,146.8,151,short,SRR5827201,paired,2,neisseria_gonorrhoeae,Resistant
