accession,num_hits,num_seqs,num_pred_res,num_pred_int,num_pred_sus,species,actual_phenotype
SRR5827208,70,24,0,4,20,neisseria_gonorrhoeae,Susceptible
SRR5827210,65,25,0,0,25,neisseria_gonorrhoeae,Susceptible
SRR5827211,72,37,0,31,6,neisseria_gonorrhoeae,Intermediate
SRR5827212,64,20,0,0,20,neisseria_gonorrhoeae,Susceptible
SRR5827213,65,26,0,0,26,neisseria_gonorrhoeae,Susceptible
SRR5827214,65,11,1,1,9,neisseria_gonorrhoeae,Resistant
SRR5827215,65,19,0,0,19,neisseria_gonorrhoeae,Susceptible
SRR5827222,67,25,0,7,18,neisseria_gonorrhoeae,Susceptible
SRR5827224,63,20,0,0,20,neisseria_gonorrhoeae,Susceptible
SRR5827229,65,7,1,1,5,neisseria_gonorrhoeae,Resistant
SRR5827231,73,33,0,0,33,neisseria_gonorrhoeae,Susceptible
SRR5827232,50,24,1,2,21,neisseria_gonorrhoeae,Susceptible
SRR5827235,65,24,0,0,24,neisseria_gonorrhoeae,Susceptible
SRR5827236,67,6,1,1,4,neisseria_gonorrhoeae,Resistant
SRR5827237,66,12,0,0,12,neisseria_gonorrhoeae,Susceptible
SRR5827238,64,21,0,0,21,neisseria_gonorrhoeae,Susceptible
SRR5827240,65,27,0,0,27,neisseria_gonorrhoeae,Susceptible
SRR5827252,64,19,0,0,19,neisseria_gonorrhoeae,Susceptible
SRR5827255,64,31,0,0,31,neisseria_gonorrhoeae,Susceptible
SRR5827257,66,31,1,0,30,neisseria_gonorrhoeae,Susceptible
SRR5827260,72,43,3,30,10,neisseria_gonorrhoeae,Intermediate
SRR5827264,65,24,0,0,24,neisseria_gonorrhoeae,Susceptible
SRR5827271,68,26,0,9,17,neisseria_gonorrhoeae,Susceptible
SRR5827272,103,9,2,2,5,neisseria_gonorrhoeae,Resistant
SRR5827275,65,20,0,0,20,neisseria_gonorrhoeae,Susceptible
SRR5827279,50,17,2,0,15,neisseria_gonorrhoeae,Susceptible
SRR5827280,73,41,0,30,11,neisseria_gonorrhoeae,Intermediate
SRR5827284,72,8,1,5,2,neisseria_gonorrhoeae,Resistant
SRR5827285,70,24,0,6,18,neisseria_gonorrhoeae,Susceptible
SRR5827286,50,10,1,1,8,neisseria_gonorrhoeae,Susceptible
SRR5827291,69,9,3,1,5,neisseria_gonorrhoeae,Resistant
SRR5827293,65,17,0,0,17,neisseria_gonorrhoeae,Susceptible
SRR5827294,65,15,0,0,15,neisseria_gonorrhoeae,Susceptible
SRR5827300,73,18,0,0,18,neisseria_gonorrhoeae,Susceptible
SRR5827301,72,5,4,0,1,neisseria_gonorrhoeae,Resistant
SRR5827303,65,26,0,0,26,neisseria_gonorrhoeae,Susceptible
SRR5827305,73,30,0,12,18,neisseria_gonorrhoeae,Intermediate
SRR5827306,65,30,0,0,30,neisseria_gonorrhoeae,Susceptible
SRR5827313,67,24,0,0,24,neisseria_gonorrhoeae,Susceptible
SRR5827317,68,40,0,12,28,neisseria_gonorrhoeae,Intermediate
SRR5827322,72,50,3,30,17,neisseria_gonorrhoeae,Intermediate
SRR5827325,65,22,0,0,22,neisseria_gonorrhoeae,Susceptible
SRR5827327,56,7,0,0,7,neisseria_gonorrhoeae,Resistant
SRR5827329,69,7,2,2,3,neisseria_gonorrhoeae,Resistant
SRR5827335,71,32,2,19,11,neisseria_gonorrhoeae,Intermediate
SRR5827337,72,7,2,1,4,neisseria_gonorrhoeae,Resistant
SRR5827339,71,26,1,8,17,neisseria_gonorrhoeae,Susceptible
SRR5827340,69,24,0,4,20,neisseria_gonorrhoeae,Susceptible
SRR5827341,49,16,0,1,15,neisseria_gonorrhoeae,Susceptible
SRR5827344,50,11,2,0,9,neisseria_gonorrhoeae,Susceptible
SRR5827347,72,33,7,17,9,neisseria_gonorrhoeae,Intermediate
SRR5827348,65,24,0,0,24,neisseria_gonorrhoeae,Susceptible
SRR5827352,65,24,0,0,24,neisseria_gonorrhoeae,Susceptible
SRR5827354,65,25,0,0,25,neisseria_gonorrhoeae,Susceptible
SRR5827359,72,31,0,23,8,neisseria_gonorrhoeae,Intermediate
SRR5827360,65,19,0,0,19,neisseria_gonorrhoeae,Susceptible
SRR5827364,72,43,0,40,3,neisseria_gonorrhoeae,Intermediate
SRR5827366,64,21,0,0,21,neisseria_gonorrhoeae,Susceptible
SRR5827368,66,24,1,0,23,neisseria_gonorrhoeae,Susceptible
SRR5827370,65,26,0,0,26,neisseria_gonorrhoeae,Susceptible
SRR5827371,51,21,0,1,20,neisseria_gonorrhoeae,Susceptible
SRR5827372,73,44,0,38,6,neisseria_gonorrhoeae,Intermediate
SRR5827379,71,18,0,3,15,neisseria_gonorrhoeae,Susceptible
SRR5827383,57,10,1,1,8,neisseria_gonorrhoeae,Resistant
SRR5827384,68,30,2,10,18,neisseria_gonorrhoeae,Susceptible
SRR5827385,73,26,1,17,8,neisseria_gonorrhoeae,Intermediate
SRR5827387,65,22,0,0,22,neisseria_gonorrhoeae,Susceptible
SRR5827391,68,25,2,8,15,neisseria_gonorrhoeae,Intermediate
SRR5827395,65,18,0,0,18,neisseria_gonorrhoeae,Susceptible
SRR5827396,72,6,3,0,3,neisseria_gonorrhoeae,Resistant
SRR5827399,64,26,0,0,26,neisseria_gonorrhoeae,Susceptible
SRR5827401,65,24,0,0,24,neisseria_gonorrhoeae,Susceptible
SRR5827402,72,8,4,0,4,neisseria_gonorrhoeae,Resistant
SRR5827403,73,34,0,29,5,neisseria_gonorrhoeae,Intermediate
SRR5827404,73,31,0,27,4,neisseria_gonorrhoeae,Intermediate
SRR5827411,65,26,0,0,26,neisseria_gonorrhoeae,Susceptible
SRR5862467,78,8,5,2,1,acinetobacter_baumannii,Resistant
SRR5862472,13,3,0,0,3,escherichia_coli,Susceptible
SRR5862475,84,6,5,0,1,acinetobacter_baumannii,Resistant
SRR5862478,7,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR5891473,50,1,1,0,0,acinetobacter_baumannii,Resistant
SRR5891477,68,5,1,2,2,acinetobacter_baumannii,Resistant
SRR5891485,62,1,1,0,0,acinetobacter_baumannii,Resistant
SRR5891491,61,4,1,3,0,acinetobacter_baumannii,Resistant
SRR5891493,63,1,1,0,0,acinetobacter_baumannii,Resistant
SRR5901125,65,24,9,0,15,escherichia_coli,Susceptible
SRR5901126,12,3,0,0,3,escherichia_coli,Susceptible
SRR5901129,0,4,0,0,4,escherichia_coli,Susceptible
SRR5901132,86,7,6,1,0,acinetobacter_baumannii,Resistant
SRR5901134,53,29,0,22,7,escherichia_coli,Intermediate
SRR5901135,67,17,3,0,14,escherichia_coli,Susceptible
SRR5901137,70,36,0,9,27,pseudomonas_aeruginosa,Intermediate
SRR5901138,0,5,0,0,5,escherichia_coli,Susceptible
SRR5901139,157,6,6,0,0,escherichia_coli,Resistant
SRR5973236,0,1,1,0,0,klebsiella_pneumoniae,Resistant
SRR5973237,3,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR5973239,0,1,1,0,0,klebsiella_pneumoniae,Resistant
SRR5973241,4,4,0,3,1,klebsiella_pneumoniae,Intermediate
SRR5973244,3,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR5973254,96,12,12,0,0,klebsiella_pneumoniae,Resistant
SRR5973258,0,7,0,1,6,klebsiella_pneumoniae,Susceptible
SRR5973264,0,2,0,0,2,klebsiella_pneumoniae,Susceptible
SRR5973266,0,5,0,0,5,klebsiella_pneumoniae,Susceptible
SRR5973267,96,7,7,0,0,klebsiella_pneumoniae,Resistant
SRR5973279,0,4,0,0,4,klebsiella_pneumoniae,Susceptible
SRR5973290,96,9,9,0,0,klebsiella_pneumoniae,Resistant
SRR5973296,0,3,0,0,3,klebsiella_pneumoniae,Susceptible
SRR5973300,0,5,0,0,5,klebsiella_pneumoniae,Susceptible
SRR5973304,0,4,0,0,4,klebsiella_pneumoniae,Susceptible
SRR5973307,1,1,0,1,0,klebsiella_pneumoniae,Susceptible
SRR5973320,96,12,12,0,0,klebsiella_pneumoniae,Resistant
SRR5973325,0,4,0,0,4,klebsiella_pneumoniae,Susceptible
SRR5973332,0,3,0,0,3,klebsiella_pneumoniae,Susceptible
SRR5973334,0,4,0,0,4,klebsiella_pneumoniae,Susceptible
SRR5973339,96,8,8,0,0,klebsiella_pneumoniae,Resistant
SRR5973340,99,9,9,0,0,klebsiella_pneumoniae,Resistant
SRR5973344,4,2,1,0,1,klebsiella_pneumoniae,Susceptible
SRR5973347,2,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR5973349,0,3,0,0,3,klebsiella_pneumoniae,Susceptible
SRR5973355,5,1,0,0,1,klebsiella_pneumoniae,Resistant
SRR5973359,4,1,1,0,0,klebsiella_pneumoniae,Susceptible
SRR5973361,127,14,14,0,0,klebsiella_pneumoniae,Resistant
SRR5973363,0,6,0,0,6,klebsiella_pneumoniae,Susceptible
SRR5973364,0,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR5973367,0,4,0,1,3,klebsiella_pneumoniae,Susceptible
SRR5973368,2,1,0,0,1,klebsiella_pneumoniae,Susceptible
SRR5973370,0,2,0,0,2,klebsiella_pneumoniae,Susceptible
SRR5973373,0,3,0,0,3,klebsiella_pneumoniae,Susceptible
SRR5973380,127,8,8,0,0,klebsiella_pneumoniae,Resistant
SRR5973385,0,2,0,0,2,klebsiella_pneumoniae,Susceptible
SRR5973387,0,5,0,0,5,klebsiella_pneumoniae,Susceptible
SRR5973390,100,8,8,0,0,klebsiella_pneumoniae,Resistant
SRR5973393,96,6,6,0,0,klebsiella_pneumoniae,Resistant
SRR5973407,0,2,0,0,2,klebsiella_pneumoniae,Susceptible
SRR6238585,64,38,1,22,15,neisseria_gonorrhoeae,Intermediate
SRR654213,98,2,2,0,0,acinetobacter_baumannii,Resistant
SRR654382,79,15,0,0,15,acinetobacter_baumannii,Susceptible
SRR654415,11,2,0,0,2,acinetobacter_baumannii,Susceptible
SRR6799223,28,1,0,0,1,pseudomonas_aeruginosa,Resistant
SRR6799380,25,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR6807650,0,6,0,0,6,escherichia_coli,Susceptible
SRR6807652,156,10,9,0,1,escherichia_coli,Resistant
SRR6985639,190,11,11,0,0,staphylococcus_aureus,Resistant
SRR6985655,40,1,0,0,1,staphylococcus_aureus,Resistant
SRR6985658,33,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR6985676,63,18,6,0,12,escherichia_coli,Susceptible
SRR6985693,11,1,0,0,1,escherichia_coli,Susceptible
SRR6985700,188,12,12,0,0,staphylococcus_aureus,Resistant
SRR6985705,2,1,0,0,1,staphylococcus_aureus,Susceptible
SRR6985706,190,12,12,0,0,staphylococcus_aureus,Resistant
SRR6985715,13,1,0,0,1,staphylococcus_aureus,Intermediate
SRR6985734,190,17,17,0,0,staphylococcus_aureus,Resistant
SRR6994980,59,31,1,24,6,escherichia_coli,Intermediate
SRR6994983,2,1,0,1,0,staphylococcus_aureus,Intermediate
SRR6994988,114,12,7,0,5,pseudomonas_aeruginosa,Resistant
SRR6995002,32,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR721188,86,20,0,0,20,acinetobacter_baumannii,Susceptible
SRR721195,82,15,0,0,15,acinetobacter_baumannii,Susceptible
SRR721209,7,1,0,0,1,acinetobacter_baumannii,Susceptible
SRR721211,61,3,1,2,0,acinetobacter_baumannii,Resistant
SRR728961,118,38,10,12,16,acinetobacter_baumannii,Susceptible
SRR728972,115,43,1,3,39,acinetobacter_baumannii,Susceptible
SRR741916,101,34,2,7,25,acinetobacter_baumannii,Susceptible
SRR741918,96,24,3,2,19,acinetobacter_baumannii,Susceptible
SRR8443717,10,4,0,1,3,escherichia_coli,Intermediate
SRR8448315,2,1,0,0,1,escherichia_coli,Resistant
SRR8449826,0,1,1,0,0,escherichia_coli,Resistant
SRR850883,0,3,0,0,3,klebsiella_pneumoniae,Resistant
SRR850995,0,3,0,0,3,klebsiella_pneumoniae,Susceptible
SRR850998,0,4,0,0,4,klebsiella_pneumoniae,Susceptible
SRR8607458,3,1,0,1,0,klebsiella_pneumoniae,Susceptible
SRR8737281,37,26,0,9,17,pseudomonas_aeruginosa,Intermediate
SRR8737284,31,12,0,0,12,pseudomonas_aeruginosa,Susceptible
SRR8737285,41,17,0,0,17,pseudomonas_aeruginosa,Susceptible
SRR8737286,41,14,0,0,14,pseudomonas_aeruginosa,Susceptible
SRR8737287,29,6,1,0,5,pseudomonas_aeruginosa,Resistant
SRR8737288,71,23,0,0,23,pseudomonas_aeruginosa,Susceptible
SRR8737289,23,9,1,0,8,pseudomonas_aeruginosa,Susceptible
SRR8737290,114,36,8,0,28,pseudomonas_aeruginosa,Susceptible
SRR8737291,31,1,0,0,1,pseudomonas_aeruginosa,Resistant
SRR8737292,118,16,11,0,5,pseudomonas_aeruginosa,Resistant
SRR8737293,125,18,13,0,5,pseudomonas_aeruginosa,Resistant
SRR8737294,125,9,4,0,5,pseudomonas_aeruginosa,Resistant
SRR8737295,58,8,1,4,3,pseudomonas_aeruginosa,Resistant
SRR8737296,70,31,0,0,31,pseudomonas_aeruginosa,Susceptible
SRR8737297,25,8,1,0,7,pseudomonas_aeruginosa,Susceptible
SRR8737298,36,21,0,7,14,pseudomonas_aeruginosa,Intermediate
SRR8737300,28,12,0,0,12,pseudomonas_aeruginosa,Susceptible
SRR8737301,61,35,0,16,19,pseudomonas_aeruginosa,Intermediate
SRR8737304,24,5,1,1,3,pseudomonas_aeruginosa,Resistant
SRR8737305,27,9,0,0,9,pseudomonas_aeruginosa,Susceptible
SRR8737307,33,9,0,0,9,pseudomonas_aeruginosa,Susceptible
SRR8737311,31,5,1,0,4,pseudomonas_aeruginosa,Resistant
SRR8737312,31,15,0,0,15,pseudomonas_aeruginosa,Susceptible
SRR8737313,42,18,1,0,17,pseudomonas_aeruginosa,Susceptible
SRR8737314,118,46,8,0,38,pseudomonas_aeruginosa,Susceptible
SRR8737315,111,10,4,0,6,pseudomonas_aeruginosa,Resistant
SRR8737316,121,14,10,0,4,pseudomonas_aeruginosa,Resistant
SRR8737318,74,30,1,1,28,pseudomonas_aeruginosa,Susceptible
SRR8737319,110,51,13,0,38,pseudomonas_aeruginosa,Susceptible
SRR8737320,32,10,0,0,10,pseudomonas_aeruginosa,Susceptible
SRR8737322,27,8,0,0,8,pseudomonas_aeruginosa,Susceptible
SRR8737323,26,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737325,32,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737326,121,7,5,0,2,pseudomonas_aeruginosa,Resistant
SRR8737327,30,6,2,0,4,pseudomonas_aeruginosa,Resistant
SRR8737328,44,4,0,0,4,pseudomonas_aeruginosa,Resistant
SRR8737329,32,17,0,4,13,pseudomonas_aeruginosa,Intermediate
SRR8737330,121,38,12,0,26,pseudomonas_aeruginosa,Susceptible
SRR8737331,44,1,0,0,1,pseudomonas_aeruginosa,Resistant
SRR8737332,27,16,0,5,11,pseudomonas_aeruginosa,Intermediate
SRR8737335,118,10,8,0,2,pseudomonas_aeruginosa,Resistant
SRR8737336,46,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737337,34,15,0,0,15,pseudomonas_aeruginosa,Susceptible
SRR8737340,29,18,0,5,13,pseudomonas_aeruginosa,Intermediate
SRR8737342,37,13,0,0,13,pseudomonas_aeruginosa,Susceptible
SRR8737343,44,4,1,0,3,pseudomonas_aeruginosa,Resistant
SRR8737344,59,28,0,13,15,pseudomonas_aeruginosa,Intermediate
SRR8737346,27,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737347,37,13,0,0,13,pseudomonas_aeruginosa,Susceptible
SRR8737350,27,18,0,4,14,pseudomonas_aeruginosa,Intermediate
SRR8737352,27,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737353,34,12,0,6,6,pseudomonas_aeruginosa,Intermediate
SRR8737354,118,15,8,0,7,pseudomonas_aeruginosa,Resistant
SRR8737355,32,17,0,5,12,pseudomonas_aeruginosa,Intermediate
SRR8737357,118,14,9,0,5,pseudomonas_aeruginosa,Resistant
SRR8737359,26,13,0,0,13,pseudomonas_aeruginosa,Susceptible
SRR8737360,118,5,1,0,4,pseudomonas_aeruginosa,Resistant
SRR8737361,124,10,3,0,7,pseudomonas_aeruginosa,Resistant
SRR8737362,59,29,1,18,10,pseudomonas_aeruginosa,Intermediate
SRR8737365,114,71,8,38,25,pseudomonas_aeruginosa,Intermediate
SRR8737367,36,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737369,41,10,0,0,10,pseudomonas_aeruginosa,Susceptible
SRR8737371,24,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737372,29,23,0,6,17,pseudomonas_aeruginosa,Intermediate
SRR8737373,26,1,0,0,1,pseudomonas_aeruginosa,Resistant
SRR8737375,121,14,6,0,8,pseudomonas_aeruginosa,Resistant
SRR8737377,121,13,11,0,2,pseudomonas_aeruginosa,Resistant
SRR8737378,26,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737379,121,16,14,0,2,pseudomonas_aeruginosa,Resistant
SRR8737380,31,3,1,0,2,pseudomonas_aeruginosa,Resistant
SRR8737381,26,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737383,30,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737384,121,17,12,0,5,pseudomonas_aeruginosa,Resistant
SRR8737385,121,10,9,0,1,pseudomonas_aeruginosa,Resistant
SRR8737386,28,6,0,0,6,pseudomonas_aeruginosa,Susceptible
SRR8737388,36,7,0,0,7,pseudomonas_aeruginosa,Resistant
SRR8737389,33,16,1,0,15,pseudomonas_aeruginosa,Susceptible
SRR8737390,25,8,0,0,8,pseudomonas_aeruginosa,Susceptible
SRR8737391,28,11,1,0,10,pseudomonas_aeruginosa,Susceptible
SRR8737393,26,12,0,0,12,pseudomonas_aeruginosa,Susceptible
SRR8737395,29,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737396,57,39,0,20,19,pseudomonas_aeruginosa,Intermediate
SRR8737397,39,20,1,0,19,pseudomonas_aeruginosa,Susceptible
SRR8737398,55,20,0,0,20,pseudomonas_aeruginosa,Susceptible
SRR8737401,27,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737402,121,7,7,0,0,pseudomonas_aeruginosa,Resistant
SRR8737403,26,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737404,44,7,1,0,6,pseudomonas_aeruginosa,Resistant
SRR8737405,121,17,13,0,4,pseudomonas_aeruginosa,Resistant
SRR8737408,41,18,0,0,18,pseudomonas_aeruginosa,Susceptible
SRR8737411,34,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737412,41,26,0,0,26,pseudomonas_aeruginosa,Susceptible
SRR8737413,113,12,8,0,4,pseudomonas_aeruginosa,Resistant
SRR8737414,58,37,1,19,17,pseudomonas_aeruginosa,Intermediate
SRR8737415,58,28,0,18,10,pseudomonas_aeruginosa,Intermediate
SRR8737416,29,18,0,9,9,pseudomonas_aeruginosa,Intermediate
SRR8737417,29,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737418,121,18,11,0,7,pseudomonas_aeruginosa,Resistant
SRR8737419,28,13,0,4,9,pseudomonas_aeruginosa,Intermediate
SRR8737421,36,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737422,23,1,0,0,1,pseudomonas_aeruginosa,Resistant
SRR8737423,43,22,0,7,15,pseudomonas_aeruginosa,Intermediate
SRR8737424,30,2,1,0,1,pseudomonas_aeruginosa,Resistant
SRR8737425,39,21,0,0,21,pseudomonas_aeruginosa,Susceptible
SRR8737426,121,12,9,0,3,pseudomonas_aeruginosa,Resistant
SRR8737429,27,6,0,0,6,pseudomonas_aeruginosa,Susceptible
SRR8737430,113,15,7,0,8,pseudomonas_aeruginosa,Resistant
SRR8737431,35,13,0,0,13,pseudomonas_aeruginosa,Susceptible
SRR8737436,43,15,3,0,12,pseudomonas_aeruginosa,Susceptible
SRR8737437,28,13,0,0,13,pseudomonas_aeruginosa,Susceptible
SRR8737438,23,8,0,0,8,pseudomonas_aeruginosa,Susceptible
SRR8737439,32,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR8737440,42,5,1,0,4,pseudomonas_aeruginosa,Resistant
SRR8737441,27,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737442,23,14,0,8,6,pseudomonas_aeruginosa,Intermediate
SRR8737443,36,18,0,1,17,pseudomonas_aeruginosa,Susceptible
SRR8737444,113,7,3,0,4,pseudomonas_aeruginosa,Resistant
SRR8737445,30,7,0,0,7,pseudomonas_aeruginosa,Susceptible
SRR8737446,35,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR8737447,46,16,0,8,8,pseudomonas_aeruginosa,Intermediate
SRR8737449,127,12,6,0,6,pseudomonas_aeruginosa,Resistant
SRR8737450,31,13,0,0,13,pseudomonas_aeruginosa,Susceptible
SRR8737451,33,20,0,7,13,pseudomonas_aeruginosa,Intermediate
SRR8737452,23,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737453,30,17,1,7,9,pseudomonas_aeruginosa,Intermediate
SRR8737455,21,7,1,0,6,pseudomonas_aeruginosa,Susceptible
SRR8737456,24,8,0,0,8,pseudomonas_aeruginosa,Susceptible
SRR8737457,30,10,0,0,10,pseudomonas_aeruginosa,Susceptible
SRR8737458,28,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737462,38,3,1,0,2,pseudomonas_aeruginosa,Resistant
SRR8737463,29,18,0,5,13,pseudomonas_aeruginosa,Intermediate
SRR8737465,119,41,4,0,37,pseudomonas_aeruginosa,Susceptible
SRR8737466,27,19,0,7,12,pseudomonas_aeruginosa,Intermediate
SRR8737467,33,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737468,121,14,8,0,6,pseudomonas_aeruginosa,Resistant
SRR8737469,26,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737470,58,24,1,6,17,pseudomonas_aeruginosa,Susceptible
SRR8737471,127,12,10,0,2,pseudomonas_aeruginosa,Resistant
SRR8737472,34,20,0,0,20,pseudomonas_aeruginosa,Susceptible
SRR8737473,35,15,0,0,15,pseudomonas_aeruginosa,Susceptible
SRR8737475,27,8,0,0,8,pseudomonas_aeruginosa,Susceptible
SRR8737476,37,22,0,10,12,pseudomonas_aeruginosa,Intermediate
SRR8737478,29,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737479,59,15,0,4,11,pseudomonas_aeruginosa,Susceptible
SRR8737480,38,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR8737481,127,7,4,0,3,pseudomonas_aeruginosa,Resistant
SRR8737482,27,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR8737483,31,4,0,0,4,pseudomonas_aeruginosa,Resistant
SRR8737484,116,7,2,2,3,pseudomonas_aeruginosa,Resistant
SRR8737485,22,3,0,0,3,pseudomonas_aeruginosa,Susceptible
SRR8737486,31,18,0,5,13,pseudomonas_aeruginosa,Intermediate
SRR8737487,105,74,5,34,35,pseudomonas_aeruginosa,Intermediate
SRR8737488,27,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737490,28,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737493,31,17,0,0,17,pseudomonas_aeruginosa,Susceptible
SRR8737497,34,14,0,0,14,pseudomonas_aeruginosa,Susceptible
SRR8737498,39,26,0,8,18,pseudomonas_aeruginosa,Intermediate
SRR8737499,29,16,1,7,8,pseudomonas_aeruginosa,Intermediate
SRR8737501,32,15,0,0,15,pseudomonas_aeruginosa,Susceptible
SRR8737503,28,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737504,30,7,0,0,7,pseudomonas_aeruginosa,Susceptible
SRR8737505,114,53,11,0,42,pseudomonas_aeruginosa,Susceptible
SRR8737506,40,19,0,1,18,pseudomonas_aeruginosa,Susceptible
SRR8737507,36,10,0,1,9,pseudomonas_aeruginosa,Susceptible
SRR8737509,22,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737510,38,14,2,0,12,pseudomonas_aeruginosa,Susceptible
SRR8737511,25,13,0,0,13,pseudomonas_aeruginosa,Susceptible
SRR8737512,30,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR8737513,28,9,0,0,9,pseudomonas_aeruginosa,Susceptible
SRR8737514,113,9,4,0,5,pseudomonas_aeruginosa,Resistant
SRR8737515,34,19,0,0,19,pseudomonas_aeruginosa,Susceptible
SRR8737516,110,74,12,22,40,pseudomonas_aeruginosa,Intermediate
SRR8737517,30,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR8737518,50,21,1,1,19,pseudomonas_aeruginosa,Susceptible
SRR8737519,23,19,0,7,12,pseudomonas_aeruginosa,Intermediate
SRR8737522,33,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737523,24,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737524,61,9,1,0,8,pseudomonas_aeruginosa,Resistant
SRR8737525,20,2,0,0,2,pseudomonas_aeruginosa,Resistant
SRR8737526,110,39,4,0,35,pseudomonas_aeruginosa,Susceptible
SRR8737528,23,9,0,0,9,pseudomonas_aeruginosa,Susceptible
SRR8737529,30,7,0,0,7,pseudomonas_aeruginosa,Susceptible
SRR8737532,33,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR8737533,31,7,0,0,7,pseudomonas_aeruginosa,Susceptible
SRR8737535,106,63,4,32,27,pseudomonas_aeruginosa,Intermediate
SRR8737536,59,29,0,15,14,pseudomonas_aeruginosa,Susceptible
SRR8737537,121,11,8,0,3,pseudomonas_aeruginosa,Resistant
SRR8737538,118,11,6,0,5,pseudomonas_aeruginosa,Resistant
SRR8737539,30,12,0,0,12,pseudomonas_aeruginosa,Susceptible
SRR8737541,112,10,7,0,3,pseudomonas_aeruginosa,Resistant
SRR8737543,127,12,7,0,5,pseudomonas_aeruginosa,Resistant
SRR8737544,43,15,1,0,14,pseudomonas_aeruginosa,Susceptible
SRR8737545,34,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737546,29,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737550,121,7,5,0,2,pseudomonas_aeruginosa,Resistant
SRR8737551,112,16,10,0,6,pseudomonas_aeruginosa,Resistant
SRR8737552,30,16,2,0,14,pseudomonas_aeruginosa,Susceptible
SRR8737554,58,28,0,16,12,pseudomonas_aeruginosa,Intermediate
SRR8737555,74,44,0,14,30,pseudomonas_aeruginosa,Intermediate
SRR8737556,78,25,1,0,24,pseudomonas_aeruginosa,Susceptible
SRR8737558,121,11,11,0,0,pseudomonas_aeruginosa,Resistant
SRR8737559,117,81,7,30,44,pseudomonas_aeruginosa,Intermediate
SRR8737560,113,35,4,0,31,pseudomonas_aeruginosa,Susceptible
SRR8737561,27,10,0,0,10,pseudomonas_aeruginosa,Susceptible
SRR8737563,26,4,0,0,4,pseudomonas_aeruginosa,Resistant
SRR8737564,33,5,0,0,5,pseudomonas_aeruginosa,Resistant
SRR8737565,26,21,0,7,14,pseudomonas_aeruginosa,Intermediate
SRR8737566,28,3,0,0,3,pseudomonas_aeruginosa,Resistant
SRR8737567,42,2,2,0,0,pseudomonas_aeruginosa,Resistant
SRR8737569,100,56,7,15,34,pseudomonas_aeruginosa,Intermediate
SRR8737570,113,7,6,0,1,pseudomonas_aeruginosa,Resistant
SRR8737572,30,11,0,0,11,pseudomonas_aeruginosa,Susceptible
SRR8737574,64,27,3,0,24,pseudomonas_aeruginosa,Susceptible
SRR8737575,113,68,7,28,33,pseudomonas_aeruginosa,Intermediate
SRR8737576,34,22,0,0,22,pseudomonas_aeruginosa,Susceptible
